0 46
37 3436 34
36 3435 34
35 3434 34
34 3433 34
33 3432 34
32 3431 34
31 3430 34
30 3429 34
29 3428 34
28 3427 34
27 3426 34
26 3425 34
25 3424 34
24 3423 34
23 3422 34
1778 20
1 291 28
1 281 27
1 271 26
1 262 26
2 263 26
3 264 26
4 265 26
5 266 26
6 267 26
7 268 26
8 269 26
9 2610 26
10 2611 26
11 2612 26
12 2613 26
13 2614 26
14 2615 26
15 2616 26
16 2617 26
17 2618 26
1779 33
36 1335 13
35 1334 13
34 1333 13
33 1332 13
32 1331 13
31 1330 13
30 1329 13
29 1328 13
28 1327 13
27 1326 13
26 1325 13
25 1324 13
24 1323 13
23 1322 13
22 1321 13
21 1320 13
20 1319 13
19 1318 13
18 1317 13
17 1316 13
16 1315 13
15 1314 13
14 1313 13
13 1312 13
12 1311 13
11 1310 13
10 139 13
9 138 13
8 137 13
7 136 13
6 135 13
5 134 13
4 133 13
1780 49
58 3458 33
58 3358 32
58 3258 31
58 3158 30
58 3058 29
58 2958 28
58 2857 28
57 2856 28
56 2855 28
55 2854 28
54 2853 28
53 2852 28
52 2851 28
51 2850 28
50 2849 28
49 2848 28
48 2847 28
47 2846 28
46 2845 28
45 2844 28
44 2843 28
43 2842 28
42 2841 28
41 2840 28
40 2839 28
39 2838 28
38 2837 28
37 2836 28
36 2835 28
35 2834 28
34 2833 28
33 2832 28
32 2831 28
31 2830 28
30 2829 28
29 2828 28
28 2827 28
27 2826 28
26 2825 28
25 2824 28
24 2823 28
23 2822 28
22 2821 28
21 2820 28
20 2819 28
19 2818 28
18 2817 28
17 2816 28
16 2815 28
1781 30
3 173 16
3 163 15
3 153 14
3 143 13
3 133 12
3 123 11
3 113 10
3 103 9
3 93 8
3 83 7
3 73 6
3 63 5
3 53 4
3 43 3
3 33 2
3 24 2
4 25 2
5 26 2
6 27 2
7 28 2
8 29 2
9 210 2
10 211 2
11 212 2
12 213 2
13 214 2
14 215 2
15 216 2
16 217 2
17 218 2
1782 39
42 5242 51
42 5142 50
42 5042 49
42 4942 48
42 4842 47
42 4742 46
42 4642 45
42 4542 44
42 4442 43
42 4342 42
42 4242 41
42 4142 40
42 4042 39
42 3942 38
42 3842 37
42 3742 36
42 3642 35
42 3542 34
42 3442 33
42 3342 32
42 3242 31
42 3142 30
42 3042 29
42 2942 28
42 2842 27
42 2742 26
42 2642 25
42 2542 24
42 2442 23
42 2342 22
42 2242 21
42 2142 20
42 2042 19
42 1941 19
41 1940 19
40 1939 19
39 1938 19
38 1937 19
37 1936 19
1783 42
18 2518 24
18 2418 23
18 2318 22
18 2218 21
18 2118 20
18 2018 19
18 1918 18
18 1818 17
18 1718 16
18 1618 15
18 1518 14
18 1418 13
18 1318 12
18 1218 11
18 1118 10
18 1018 9
18 918 8
18 818 7
18 718 6
18 618 5
18 518 4
18 418 3
18 319 3
19 320 3
20 321 3
21 322 3
22 323 3
23 324 3
24 325 3
25 326 3
26 327 3
27 328 3
28 329 3
29 330 3
30 331 3
31 332 3
32 333 3
33 334 3
34 335 3
35 336 3
36 337 3
37 338 3
1784 31
18 1618 17
18 1718 18
18 1818 19
18 1918 20
18 2018 21
18 2118 22
18 2218 23
18 2318 24
18 2418 25
18 2518 26
18 2618 27
18 2718 28
18 2818 29
18 2918 30
18 3018 31
18 3118 32
18 3218 33
18 3318 34
18 3418 35
18 3518 36
18 3618 37
18 3718 38
18 3818 39
18 3918 40
18 4017 40
17 4016 40
16 4015 40
15 4014 40
14 4013 40
13 4012 40
12 4011 40
1785 16
58 4458 43
58 4358 42
58 4258 41
58 4158 40
58 4058 39
58 3958 38
58 3858 37
58 3758 36
58 3658 35
58 3558 34
58 3458 33
58 3358 32
58 3258 31
58 3158 30
58 3058 29
58 2957 29
1786 47
1 341 33
1 331 32
1 321 31
1 311 30
1 301 29
1 291 28
1 281 27
1 271 26
1 261 25
1 251 24
1 241 23
1 231 22
1 221 21
1 211 20
1 201 19
1 191 18
1 181 17
1 171 16
1 161 15
1 151 14
1 141 13
1 131 12
1 121 11
1 111 10
1 101 9
1 91 8
1 81 7
1 71 6
1 61 5
1 51 4
1 42 4
2 43 4
3 44 4
4 45 4
5 46 4
6 47 4
7 48 4
8 49 4
9 410 4
10 411 4
11 412 4
12 413 4
13 414 4
14 415 4
15 416 4
16 417 4
17 418 4
1787 18
32 3732 36
32 3632 35
32 3532 34
32 3432 33
32 3333 33
33 3334 33
34 3335 33
35 3336 33
36 3337 33
37 3338 33
38 3339 33
39 3340 33
40 3341 33
41 3342 33
42 3343 33
43 3344 33
44 3345 33
45 3346 33
1788 30
27 2727 26
27 2627 25
27 2527 24
27 2427 23
27 2327 22
27 2227 21
27 2127 20
27 2027 19
27 1927 18
27 1827 17
27 1727 16
27 1627 15
27 1527 14
27 1427 13
27 1327 12
27 1227 11
27 1127 10
27 1027 9
27 927 8
27 827 7
27 727 6
27 627 5
27 527 4
27 426 4
26 425 4
25 424 4
24 423 4
23 422 4
22 421 4
21 420 4
1789 30
15 116 1
16 117 1
17 118 1
18 119 1
19 120 1
20 121 1
21 122 1
22 123 1
23 124 1
24 125 1
25 126 1
26 127 1
27 128 1
28 129 1
29 130 1
30 131 1
31 132 1
32 133 1
33 134 1
34 135 1
35 136 1
36 137 1
37 138 1
38 139 1
39 140 1
40 141 1
41 142 1
42 142 2
42 242 3
42 342 4
1790 37
46 146 2
46 246 3
46 346 4
46 446 5
46 546 6
46 646 7
46 746 8
46 846 9
46 946 10
46 1046 11
46 1146 12
46 1246 13
46 1346 14
46 1446 15
46 1546 16
46 1646 17
46 1746 18
46 1846 19
46 1946 20
46 2046 21
46 2146 22
46 2246 23
46 2346 24
46 2446 25
46 2545 25
45 2544 25
44 2543 25
43 2542 25
42 2541 25
41 2540 25
40 2539 25
39 2538 25
38 2537 25
37 2536 25
36 2535 25
35 2534 25
34 2533 25
1791 36
9 589 57
9 579 56
9 569 55
9 559 54
9 549 53
9 539 52
9 529 51
9 519 50
9 509 49
9 499 48
9 489 47
9 479 46
9 469 45
9 459 44
9 449 43
9 439 42
9 429 41
9 419 40
9 409 39
9 399 38
9 389 37
9 379 36
9 369 35
9 359 34
9 349 33
9 339 32
9 3210 32
10 3211 32
11 3212 32
12 3213 32
13 3214 32
14 3215 32
15 3216 32
16 3217 32
17 3218 32
18 3219 32
1792 32
6 596 58
6 586 57
6 576 56
6 566 55
6 556 54
6 546 53
6 536 52
6 526 51
6 516 50
6 506 49
6 496 48
6 486 47
6 476 46
6 467 46
7 468 46
8 469 46
9 4610 46
10 4611 46
11 4612 46
12 4613 46
13 4614 46
14 4615 46
15 4616 46
16 4617 46
17 4618 46
18 4619 46
19 4620 46
20 4621 46
21 4622 46
22 4623 46
23 4624 46
24 4625 46
1793 8
15 815 7
15 715 6
15 615 5
15 515 4
15 415 3
15 315 2
15 216 2
16 217 2
1794 45
6 526 51
6 516 50
6 506 49
6 496 48
6 486 47
6 476 46
6 466 45
6 456 44
6 446 43
6 436 42
6 426 41
6 416 40
6 406 39
6 396 38
6 386 37
6 376 36
6 366 35
6 356 34
6 346 33
6 336 32
6 326 31
6 316 30
6 306 29
6 296 28
6 286 27
6 276 26
6 266 25
6 256 24
6 246 23
6 236 22
6 226 21
6 216 20
6 206 19
6 196 18
6 186 17
6 176 16
6 166 15
6 156 14
6 146 13
6 136 12
6 126 11
6 116 10
6 106 9
6 96 8
6 87 8
1795 30
9 139 14
9 149 15
9 159 16
9 169 17
9 179 18
9 189 19
9 199 20
9 209 21
9 219 22
9 229 23
9 239 24
9 249 25
9 259 26
9 269 27
9 279 28
9 289 29
9 299 30
9 309 31
9 319 32
9 329 33
9 339 34
9 349 35
9 359 36
9 369 37
9 379 38
9 389 39
9 399 40
9 408 40
8 407 40
7 406 40
1796 46
39 5539 54
39 5439 53
39 5339 52
39 5239 51
39 5139 50
39 5039 49
39 4939 48
39 4839 47
39 4739 46
39 4639 45
39 4539 44
39 4439 43
39 4339 42
39 4239 41
39 4139 40
39 4039 39
39 3939 38
39 3839 37
39 3739 36
39 3639 35
39 3539 34
39 3439 33
39 3339 32
39 3239 31
39 3139 30
39 3039 29
39 2939 28
39 2839 27
39 2739 26
39 2639 25
39 2539 24
39 2439 23
39 2339 22
39 2239 21
39 2140 21
40 2141 21
41 2142 21
42 2143 21
43 2144 21
44 2145 21
45 2146 21
46 2147 21
47 2148 21
48 2149 21
49 2150 21
50 2151 21
1797 43
22 4122 40
22 4022 39
22 3922 38
22 3822 37
22 3722 36
22 3622 35
22 3522 34
22 3422 33
22 3322 32
22 3222 31
22 3122 30
22 3022 29
22 2922 28
22 2822 27
22 2722 26
22 2622 25
22 2522 24
22 2422 23
22 2322 22
22 2222 21
22 2122 20
22 2022 19
22 1922 18
22 1822 17
22 1722 16
22 1622 15
22 1522 14
22 1422 13
22 1322 12
22 1222 11
22 1122 10
22 1022 9
22 922 8
22 822 7
22 722 6
22 623 6
23 624 6
24 625 6
25 626 6
26 627 6
27 628 6
28 629 6
29 630 6
1798 48
8 558 54
8 548 53
8 538 52
8 528 51
8 518 50
8 508 49
8 498 48
8 488 47
8 478 46
8 468 45
8 458 44
8 448 43
8 438 42
8 428 41
8 418 40
8 408 39
8 399 39
9 3910 39
10 3911 39
11 3912 39
12 3913 39
13 3914 39
14 3915 39
15 3916 39
16 3917 39
17 3918 39
18 3919 39
19 3920 39
20 3921 39
21 3922 39
22 3923 39
23 3924 39
24 3925 39
25 3926 39
26 3927 39
27 3928 39
28 3929 39
29 3930 39
30 3931 39
31 3932 39
32 3933 39
33 3934 39
34 3935 39
35 3936 39
36 3937 39
37 3938 39
38 3939 39
39 3940 39
1799 23
8 79 7
9 710 7
10 711 7
11 712 7
12 713 7
13 713 8
13 813 9
13 913 10
13 1013 11
13 1113 12
13 1213 13
13 1313 14
13 1413 15
13 1513 16
13 1613 17
13 1713 18
13 1813 19
13 1913 20
13 2013 21
13 2113 22
13 2213 23
13 2313 24
13 2413 25
1800 31
37 2537 26
37 2637 27
37 2737 28
37 2837 29
37 2937 30
37 3037 31
37 3137 32
37 3237 33
37 3337 34
37 3437 35
37 3537 36
37 3637 37
37 3737 38
37 3837 39
37 3937 40
37 4037 41
37 4137 42
37 4237 43
37 4337 44
37 4437 45
37 4537 46
37 4637 47
37 4737 48
37 4837 49
37 4937 50
37 5037 51
37 5137 52
37 5236 52
36 5235 52
35 5234 52
34 5233 52
1801 38
58 3658 35
58 3558 34
58 3457 34
57 3456 34
56 3455 34
55 3454 34
54 3453 34
53 3452 34
52 3451 34
51 3450 34
50 3449 34
49 3448 34
48 3447 34
47 3446 34
46 3445 34
45 3444 34
44 3443 34
43 3442 34
42 3441 34
41 3440 34
40 3439 34
39 3438 34
38 3437 34
37 3436 34
36 3435 34
35 3434 34
34 3433 34
33 3432 34
32 3431 34
31 3430 34
30 3429 34
29 3428 34
28 3427 34
27 3426 34
26 3425 34
25 3424 34
24 3423 34
23 3422 34
1802 31
9 289 29
9 299 30
9 309 31
9 319 32
9 329 33
9 339 34
9 349 35
9 359 36
9 369 37
9 379 38
9 389 39
9 399 40
9 409 41
9 419 42
9 429 43
9 439 44
9 449 45
9 459 46
9 469 47
9 479 48
9 489 49
9 499 50
9 509 51
9 519 52
9 529 53
9 539 54
9 549 55
9 559 56
9 569 57
9 579 58
9 588 58
1803 15
54 754 6
54 654 5
54 554 4
54 454 3
54 353 3
53 352 3
52 351 3
51 350 3
50 349 3
49 348 3
48 347 3
47 346 3
46 345 3
45 344 3
44 343 3
1804 18
10 2310 22
10 2210 21
10 2110 20
10 2010 19
10 1910 18
10 1810 17
10 1710 16
10 1610 15
10 1510 14
10 1410 13
10 1310 12
10 1210 11
10 1110 10
10 1010 9
10 910 8
10 810 7
10 710 6
10 610 5
1805 38
45 1045 11
45 1145 12
45 1245 13
45 1345 14
45 1445 15
45 1545 16
45 1645 17
45 1745 18
45 1845 19
45 1945 20
45 2045 21
45 2145 22
45 2244 22
44 2243 22
43 2242 22
42 2241 22
41 2240 22
40 2239 22
39 2238 22
38 2237 22
37 2236 22
36 2235 22
35 2234 22
34 2233 22
33 2232 22
32 2231 22
31 2230 22
30 2229 22
29 2228 22
28 2227 22
27 2226 22
26 2225 22
25 2224 22
24 2223 22
23 2222 22
22 2221 22
21 2220 22
20 2219 22
1806 13
7 378 37
8 379 37
9 3710 37
10 3711 37
11 3712 37
12 3713 37
13 3713 38
13 3813 39
13 3913 40
13 4013 41
13 4113 42
13 4213 43
13 4313 44
1807 45
11 512 5
12 513 5
13 514 5
14 515 5
15 516 5
16 517 5
17 518 5
18 519 5
19 520 5
20 521 5
21 522 5
22 523 5
23 524 5
24 525 5
25 526 5
26 527 5
27 528 5
28 529 5
29 530 5
30 531 5
31 532 5
32 533 5
33 533 6
33 633 7
33 733 8
33 833 9
33 933 10
33 1033 11
33 1133 12
33 1233 13
33 1333 14
33 1433 15
33 1533 16
33 1633 17
33 1733 18
33 1833 19
33 1933 20
33 2033 21
33 2133 22
33 2233 23
33 2333 24
33 2433 25
33 2533 26
33 2633 27
33 2733 28
1808 29
26 1226 13
26 1326 14
26 1426 15
26 1526 16
26 1626 17
26 1726 18
26 1826 19
26 1926 20
26 2026 21
26 2126 22
26 2226 23
26 2326 24
26 2426 25
26 2526 26
26 2626 27
26 2726 28
26 2826 29
26 2926 30
26 3026 31
26 3126 32
26 3226 33
26 3326 34
26 3425 34
25 3424 34
24 3423 34
23 3422 34
22 3421 34
21 3420 34
20 3419 34
1809 29
13 1214 12
14 1215 12
15 1216 12
16 1217 12
17 1218 12
18 1219 12
19 1220 12
20 1221 12
21 1222 12
22 1222 13
22 1322 14
22 1422 15
22 1522 16
22 1622 17
22 1722 18
22 1822 19
22 1922 20
22 2022 21
22 2122 22
22 2222 23
22 2322 24
22 2422 25
22 2522 26
22 2622 27
22 2722 28
22 2822 29
22 2922 30
22 3022 31
22 3122 32
1810 47
27 627 7
27 727 8
27 827 9
27 927 10
27 1027 11
27 1127 12
27 1227 13
27 1327 14
27 1427 15
27 1527 16
27 1627 17
27 1727 18
27 1827 19
27 1927 20
27 2027 21
27 2127 22
27 2227 23
27 2327 24
27 2427 25
27 2527 26
27 2627 27
27 2727 28
27 2827 29
27 2926 29
26 2925 29
25 2924 29
24 2923 29
23 2922 29
22 2921 29
21 2920 29
20 2919 29
19 2918 29
18 2917 29
17 2916 29
16 2915 29
15 2914 29
14 2913 29
13 2912 29
12 2911 29
11 2910 29
10 299 29
9 298 29
8 297 29
7 296 29
6 295 29
5 294 29
4 293 29
1811 42
40 3240 33
40 3340 34
40 3440 35
40 3540 36
40 3640 37
40 3740 38
40 3840 39
40 3940 40
40 4039 40
39 4038 40
38 4037 40
37 4036 40
36 4035 40
35 4034 40
34 4033 40
33 4032 40
32 4031 40
31 4030 40
30 4029 40
29 4028 40
28 4027 40
27 4026 40
26 4025 40
25 4024 40
24 4023 40
23 4022 40
22 4021 40
21 4020 40
20 4019 40
19 4018 40
18 4017 40
17 4016 40
16 4015 40
15 4014 40
14 4013 40
13 4012 40
12 4011 40
11 4010 40
10 409 40
9 408 40
8 407 40
7 406 40
1812 21
33 4134 41
34 4135 41
35 4136 41
36 4137 41
37 4138 41
38 4139 41
39 4140 41
40 4141 41
41 4142 41
42 4143 41
43 4144 41
44 4145 41
45 4146 41
46 4147 41
47 4148 41
48 4149 41
49 4150 41
50 4151 41
51 4151 42
51 4251 43
51 4351 44
1813 15
21 321 4
21 421 5
21 520 5
20 519 5
19 518 5
18 517 5
17 516 5
16 515 5
15 514 5
14 513 5
13 512 5
12 511 5
11 510 5
10 59 5
9 58 5
1814 12
25 2426 24
26 2427 24
27 2428 24
28 2428 25
28 2528 26
28 2628 27
28 2728 28
28 2828 29
28 2928 30
28 3028 31
28 3128 32
28 3228 33
1815 15
7 517 50
7 507 49
7 497 48
7 487 47
7 477 46
7 467 45
7 457 44
7 447 43
7 437 42
7 427 41
7 417 40
7 407 39
7 396 39
6 395 39
5 394 39
1816 13
11 1312 13
12 1313 13
13 1314 13
14 1315 13
15 1316 13
16 1317 13
17 1318 13
18 1319 13
19 1319 14
19 1419 15
19 1519 16
19 1619 17
19 1719 18
1817 18
16 3116 32
16 3216 33
16 3315 33
15 3314 33
14 3313 33
13 3312 33
12 3311 33
11 3310 33
10 339 33
9 338 33
8 337 33
7 336 33
6 335 33
5 334 33
4 333 33
3 332 33
2 331 33
1 330 33
1818 15
57 1958 19
58 1959 19
59 1959 20
59 2059 21
59 2159 22
59 2259 23
59 2359 24
59 2459 25
59 2559 26
59 2659 27
59 2759 28
59 2859 29
59 2959 30
59 3059 31
59 3159 32
1819 25
14 315 3
15 316 3
16 317 3
17 318 3
18 318 4
18 418 5
18 518 6
18 618 7
18 718 8
18 818 9
18 918 10
18 1018 11
18 1118 12
18 1218 13
18 1318 14
18 1418 15
18 1518 16
18 1618 17
18 1718 18
18 1818 19
18 1918 20
18 2018 21
18 2118 22
18 2218 23
18 2318 24
1820 21
1 181 17
1 171 16
1 161 15
1 151 14
1 141 13
1 131 12
1 121 11
1 111 10
1 101 9
1 92 9
2 93 9
3 94 9
4 95 9
5 96 9
6 97 9
7 98 9
8 99 9
9 910 9
10 911 9
11 912 9
12 913 9
1821 39
6 147 14
7 148 14
8 149 14
9 1410 14
10 1411 14
11 1412 14
12 1413 14
13 1414 14
14 1415 14
15 1416 14
16 1417 14
17 1418 14
18 1419 14
19 1420 14
20 1421 14
21 1422 14
22 1423 14
23 1424 14
24 1425 14
25 1426 14
26 1427 14
27 1428 14
28 1429 14
29 1430 14
30 1431 14
31 1432 14
32 1433 14
33 1434 14
34 1435 14
35 1436 14
36 1437 14
37 1438 14
38 1438 15
38 1538 16
38 1638 17
38 1738 18
38 1838 19
38 1938 20
38 2038 21
1822 16
46 3146 32
46 3246 33
46 3346 34
46 3446 35
46 3546 36
46 3646 37
46 3746 38
46 3846 39
46 3946 40
46 4046 41
46 4146 42
46 4246 43
46 4346 44
46 4446 45
46 4546 46
46 4645 46
1823 48
59 1959 18
59 1859 17
59 1759 16
59 1659 15
59 1559 14
59 1459 13
59 1359 12
59 1259 11
59 1159 10
59 1058 10
58 1057 10
57 1056 10
56 1055 10
55 1054 10
54 1053 10
53 1052 10
52 1051 10
51 1050 10
50 1049 10
49 1048 10
48 1047 10
47 1046 10
46 1045 10
45 1044 10
44 1043 10
43 1042 10
42 1041 10
41 1040 10
40 1039 10
39 1038 10
38 1037 10
37 1036 10
36 1035 10
35 1034 10
34 1033 10
33 1032 10
32 1031 10
31 1030 10
30 1029 10
29 1028 10
28 1027 10
27 1026 10
26 1025 10
25 1024 10
24 1023 10
23 1022 10
22 1021 10
21 1020 10
1824 38
43 4543 44
43 4443 43
43 4343 42
43 4243 41
43 4143 40
43 4043 39
43 3943 38
43 3843 37
43 3743 36
43 3643 35
43 3543 34
43 3443 33
43 3343 32
43 3243 31
43 3143 30
43 3043 29
43 2943 28
43 2843 27
43 2743 26
43 2643 25
43 2543 24
43 2443 23
43 2343 22
43 2243 21
43 2143 20
43 2044 20
44 2045 20
45 2046 20
46 2047 20
47 2048 20
48 2049 20
49 2050 20
50 2051 20
51 2052 20
52 2053 20
53 2054 20
54 2055 20
55 2056 20
1825 8
45 4045 41
45 4145 42
45 4245 43
45 4345 44
45 4445 45
45 4545 46
45 4645 47
45 4744 47
1826 10
4 594 58
4 584 57
4 574 56
4 564 55
4 554 54
4 545 54
5 546 54
6 547 54
7 548 54
8 549 54
1827 23
55 555 4
55 455 3
55 355 2
55 254 2
54 253 2
53 252 2
52 251 2
51 250 2
50 249 2
49 248 2
48 247 2
47 246 2
46 245 2
45 244 2
44 243 2
43 242 2
42 241 2
41 240 2
40 239 2
39 238 2
38 237 2
37 236 2
36 235 2
1828 50
25 4925 48
25 4825 47
25 4725 46
25 4625 45
25 4525 44
25 4425 43
25 4325 42
25 4225 41
25 4125 40
25 4025 39
25 3925 38
25 3825 37
25 3725 36
25 3625 35
25 3525 34
25 3425 33
25 3325 32
25 3225 31
25 3125 30
25 3025 29
25 2925 28
25 2825 27
25 2725 26
25 2625 25
25 2525 24
25 2425 23
25 2325 22
25 2225 21
25 2126 21
26 2127 21
27 2128 21
28 2129 21
29 2130 21
30 2131 21
31 2132 21
32 2133 21
33 2134 21
34 2135 21
35 2136 21
36 2137 21
37 2138 21
38 2139 21
39 2140 21
40 2141 21
41 2142 21
42 2143 21
43 2144 21
44 2145 21
45 2146 21
46 2147 21
1829 44
7 327 31
7 317 30
7 307 29
7 297 28
7 287 27
7 277 26
7 267 25
7 257 24
7 248 24
8 249 24
9 2410 24
10 2411 24
11 2412 24
12 2413 24
13 2414 24
14 2415 24
15 2416 24
16 2417 24
17 2418 24
18 2419 24
19 2420 24
20 2421 24
21 2422 24
22 2423 24
23 2424 24
24 2425 24
25 2426 24
26 2427 24
27 2428 24
28 2429 24
29 2430 24
30 2431 24
31 2432 24
32 2433 24
33 2434 24
34 2435 24
35 2436 24
36 2437 24
37 2438 24
38 2439 24
39 2440 24
40 2441 24
41 2442 24
42 2443 24
1830 49
5 585 57
5 575 56
5 565 55
5 555 54
5 545 53
5 535 52
5 525 51
5 515 50
5 505 49
5 495 48
5 485 47
5 475 46
5 465 45
5 455 44
5 445 43
5 435 42
5 425 41
5 415 40
5 405 39
5 395 38
5 385 37
5 375 36
5 365 35
5 355 34
5 345 33
5 335 32
5 325 31
5 315 30
5 305 29
5 295 28
5 285 27
5 275 26
5 265 25
5 255 24
5 245 23
5 235 22
5 225 21
5 215 20
5 205 19
5 195 18
5 185 17
5 175 16
5 165 15
5 155 14
5 145 13
5 136 13
6 137 13
7 138 13
8 139 13
1831 31
50 2550 26
50 2650 27
50 2750 28
50 2850 29
50 2950 30
50 3050 31
50 3150 32
50 3250 33
50 3350 34
50 3450 35
50 3550 36
50 3650 37
50 3750 38
50 3850 39
50 3950 40
50 4050 41
50 4150 42
50 4250 43
50 4350 44
50 4449 44
49 4448 44
48 4447 44
47 4446 44
46 4445 44
45 4444 44
44 4443 44
43 4442 44
42 4441 44
41 4440 44
40 4439 44
39 4438 44
1832 33
17 4717 46
17 4617 45
17 4517 44
17 4417 43
17 4317 42
17 4217 41
17 4117 40
17 4017 39
17 3917 38
17 3817 37
17 3717 36
17 3617 35
17 3517 34
17 3417 33
17 3317 32
17 3217 31
17 3117 30
17 3017 29
17 2917 28
17 2817 27
17 2717 26
17 2617 25
17 2517 24
17 2417 23
17 2318 23
18 2319 23
19 2320 23
20 2321 23
21 2322 23
22 2323 23
23 2324 23
24 2325 23
25 2326 23
1833 35
14 115 1
15 116 1
16 117 1
17 118 1
18 119 1
19 120 1
20 121 1
21 122 1
22 123 1
23 124 1
24 125 1
25 126 1
26 127 1
27 127 2
27 227 3
27 327 4
27 427 5
27 527 6
27 627 7
27 727 8
27 827 9
27 927 10
27 1027 11
27 1127 12
27 1227 13
27 1327 14
27 1427 15
27 1527 16
27 1627 17
27 1727 18
27 1827 19
27 1927 20
27 2027 21
27 2127 22
27 2227 23
1834 13
45 4245 41
45 4145 40
45 4045 39
45 3945 38
45 3844 38
44 3843 38
43 3842 38
42 3841 38
41 3840 38
40 3839 38
39 3838 38
38 3837 38
37 3836 38
1835 24
19 1219 11
19 1119 10
19 1019 9
19 919 8
19 819 7
19 719 6
19 619 5
19 519 4
19 419 3
19 319 2
19 220 2
20 221 2
21 222 2
22 223 2
23 224 2
24 225 2
25 226 2
26 227 2
27 228 2
28 229 2
29 230 2
30 231 2
31 232 2
32 233 2
1836 36
34 5834 57
34 5734 56
34 5634 55
34 5534 54
34 5434 53
34 5334 52
34 5234 51
34 5134 50
34 5034 49
34 4934 48
34 4834 47
34 4734 46
34 4634 45
34 4534 44
34 4434 43
34 4334 42
34 4234 41
34 4134 40
34 4034 39
34 3934 38
34 3834 37
34 3734 36
34 3634 35
34 3534 34
34 3434 33
34 3333 33
33 3332 33
32 3331 33
31 3330 33
30 3329 33
29 3328 33
28 3327 33
27 3326 33
26 3325 33
25 3324 33
24 3323 33
1837 26
31 1031 11
31 1131 12
31 1231 13
31 1331 14
31 1431 15
31 1531 16
31 1631 17
31 1731 18
31 1831 19
31 1931 20
31 2031 21
31 2131 22
31 2231 23
31 2331 24
31 2431 25
31 2531 26
31 2631 27
31 2731 28
31 2830 28
30 2829 28
29 2828 28
28 2827 28
27 2826 28
26 2825 28
25 2824 28
24 2823 28
1838 48
46 3246 31
46 3146 30
46 3046 29
46 2946 28
46 2846 27
46 2746 26
46 2646 25
46 2546 24
46 2446 23
46 2346 22
46 2246 21
46 2146 20
46 2046 19
46 1946 18
46 1846 17
46 1746 16
46 1646 15
46 1546 14
46 1446 13
46 1345 13
45 1344 13
44 1343 13
43 1342 13
42 1341 13
41 1340 13
40 1339 13
39 1338 13
38 1337 13
37 1336 13
36 1335 13
35 1334 13
34 1333 13
33 1332 13
32 1331 13
31 1330 13
30 1329 13
29 1328 13
28 1327 13
27 1326 13
26 1325 13
25 1324 13
24 1323 13
23 1322 13
22 1321 13
21 1320 13
20 1319 13
19 1318 13
18 1317 13
1839 23
52 1652 17
52 1752 18
52 1852 19
52 1952 20
52 2052 21
52 2152 22
52 2252 23
52 2352 24
52 2452 25
52 2552 26
52 2651 26
51 2650 26
50 2649 26
49 2648 26
48 2647 26
47 2646 26
46 2645 26
45 2644 26
44 2643 26
43 2642 26
42 2641 26
41 2640 26
40 2639 26
1840 48
19 1920 19
20 1921 19
21 1922 19
22 1923 19
23 1924 19
24 1925 19
25 1926 19
26 1927 19
27 1928 19
28 1929 19
29 1930 19
30 1931 19
31 1932 19
32 1933 19
33 1934 19
34 1935 19
35 1936 19
36 1937 19
37 1938 19
38 1939 19
39 1940 19
40 1941 19
41 1941 20
41 2041 21
41 2141 22
41 2241 23
41 2341 24
41 2441 25
41 2541 26
41 2641 27
41 2741 28
41 2841 29
41 2941 30
41 3041 31
41 3141 32
41 3241 33
41 3341 34
41 3441 35
41 3541 36
41 3641 37
41 3741 38
41 3841 39
41 3941 40
41 4041 41
41 4141 42
41 4241 43
41 4341 44
41 4441 45
1841 45
8 68 5
8 58 4
8 48 3
8 38 2
8 28 1
8 19 1
9 110 1
10 111 1
11 112 1
12 113 1
13 114 1
14 115 1
15 116 1
16 117 1
17 118 1
18 119 1
19 120 1
20 121 1
21 122 1
22 123 1
23 124 1
24 125 1
25 126 1
26 127 1
27 128 1
28 129 1
29 130 1
30 131 1
31 132 1
32 133 1
33 134 1
34 135 1
35 136 1
36 137 1
37 138 1
38 139 1
39 140 1
40 141 1
41 142 1
42 143 1
43 144 1
44 145 1
45 146 1
46 147 1
47 148 1
1842 38
39 4539 44
39 4439 43
39 4339 42
39 4239 41
39 4139 40
39 4039 39
39 3939 38
39 3839 37
39 3739 36
39 3639 35
39 3539 34
39 3439 33
39 3339 32
39 3239 31
39 3139 30
39 3039 29
39 2939 28
39 2839 27
39 2739 26
39 2639 25
39 2540 25
40 2541 25
41 2542 25
42 2543 25
43 2544 25
44 2545 25
45 2546 25
46 2547 25
47 2548 25
48 2549 25
49 2550 25
50 2551 25
51 2552 25
52 2553 25
53 2554 25
54 2555 25
55 2556 25
56 2557 25
1843 42
19 5119 50
19 5019 49
19 4919 48
19 4819 47
19 4719 46
19 4619 45
19 4520 45
20 4521 45
21 4522 45
22 4523 45
23 4524 45
24 4525 45
25 4526 45
26 4527 45
27 4528 45
28 4529 45
29 4530 45
30 4531 45
31 4532 45
32 4533 45
33 4534 45
34 4535 45
35 4536 45
36 4537 45
37 4538 45
38 4539 45
39 4540 45
40 4541 45
41 4542 45
42 4543 45
43 4544 45
44 4545 45
45 4546 45
46 4547 45
47 4548 45
48 4549 45
49 4550 45
50 4551 45
51 4552 45
52 4553 45
53 4554 45
54 4555 45
1844 45
55 455 5
55 555 6
55 655 7
